Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-03-28,2018,3,28,Wednesday,12,2018-12,57.5,58.1,57.22,57.9,9301900,52.88,0.007657404093272646,53.28357142857143,52.41700000000001
2018-03-29,2018,3,29,Thursday,12,2018-12,57.26,58.14,56.83,57.89,12015200,52.87,-0.00017269792903151782,53.24642857142857,52.3724
2018-04-02,2018,4,2,Monday,13,2018-13,57.52,57.73,55.38,56.24,16778300,51.36,-0.028502244703285995,53.040000000000006,52.28979999999999
2018-04-03,2018,4,3,Tuesday,13,2018-13,56.55,58.05,56.45,58.0,10908200,52.97,0.03129435367649025,52.971428571428575,52.2362
2018-04-04,2018,4,4,Wednesday,13,2018-13,57.25,58.97,57.21,58.83,7893100,53.73,0.014310366543362818,52.97142857142857,52.19520000000001
2018-04-05,2018,4,5,Thursday,13,2018-13,59.0,59.27,58.86,59.14,6305100,54.01,0.005269287963129532,52.95642857142856,52.1546
2018-04-06,2018,4,6,Friday,13,2018-13,58.78,59.14,58.09,58.34,8264500,53.28,-0.013527003899151846,52.91285714285714,52.115
2018-04-09,2018,4,9,Monday,14,2018-14,58.54,59.37,58.42,58.7,8023800,53.61,0.006170736329478954,52.93857142857143,52.0872
2018-04-10,2018,4,10,Tuesday,14,2018-14,59.11,59.49,58.87,59.41,6545000,54.26,0.012095368315054644,52.987857142857145,52.1188
2018-04-11,2018,4,11,Wednesday,14,2018-14,59.19,59.71,59.0,59.42,5508000,54.27,0.00016816790975227036,53.050000000000004,52.1682
2018-04-12,2018,4,12,Thursday,14,2018-14,59.66,60.12,59.42,59.43,6088200,54.28,0.000168491096507406,53.15857142857143,52.214800000000004
2018-04-13,2018,4,13,Friday,14,2018-14,59.0,59.55,58.96,59.24,6689800,54.1,-0.0031970666544471893,53.34928571428571,52.2646
2018-04-16,2018,4,16,Monday,15,2018-15,59.13,59.69,58.84,59.43,6119200,54.28,0.003207320672419023,53.455714285714286,52.332800000000006
2018-04-17,2018,4,17,Tuesday,15,2018-15,59.75,60.0,59.4,59.83,6139600,54.64,0.006730566768442525,53.61,52.4124
2018-04-18,2018,4,18,Wednesday,15,2018-15,59.73,59.83,59.44,59.5,5914200,54.34,-0.005515749835857453,53.714285714285715,52.5056
2018-04-19,2018,4,19,Thursday,15,2018-15,59.42,59.49,58.73,59.22,6280100,54.09,-0.004705721310526045,53.80142857142857,52.577
2018-04-20,2018,4,20,Friday,15,2018-15,59.03,59.18,57.8,58.0,12037600,52.97,-0.02060128124561389,53.916428571428575,52.64160000000001
2018-04-23,2018,4,23,Monday,16,2018-16,58.01,58.73,57.69,58.16,8444400,53.12,0.0027585467889674753,53.92714285714286,52.7218
2018-04-24,2018,4,24,Tuesday,16,2018-16,58.48,58.66,57.65,57.81,7793600,52.8,-0.00601769400535157,53.86071428571429,52.7808
2018-04-25,2018,4,25,Wednesday,16,2018-16,58.27,58.27,57.29,57.71,8367400,52.71,-0.0017299566810003997,53.767857142857146,52.82339999999999
2018-04-26,2018,4,26,Thursday,16,2018-16,58.11,60.18,57.85,59.38,14516600,54.23,0.028937968200456465,53.83571428571428,52.8912
2018-04-27,2018,4,27,Friday,16,2018-16,58.07,58.98,57.5,58.36,11975200,53.3,-0.017177618683158258,53.81357142857143,52.9344
2018-04-30,2018,4,30,Monday,17,2018-17,58.39,58.51,57.46,57.57,7854600,52.58,-0.01353660135546364,53.693571428571424,52.9524
2018-05-01,2018,5,1,Tuesday,17,2018-17,57.67,58.25,57.44,58.13,7257500,53.09,0.009727172237108173,53.60928571428571,52.982600000000005
2018-05-02,2018,5,2,Wednesday,17,2018-17,58.06,58.09,56.53,56.7,7299100,51.78,-0.024600103711743704,53.43071428571428,52.9958
2018-05-03,2018,5,3,Thursday,17,2018-17,56.52,56.57,55.54,56.13,7152400,51.26,-0.010052779912208099,53.22785714285714,52.9962
2018-05-04,2018,5,4,Friday,17,2018-17,56.54,57.93,56.49,57.68,9279200,52.68,0.027614442116818294,53.11357142857143,53.0378
2018-05-07,2018,5,7,Monday,18,2018-18,58.99,59.04,57.27,57.45,10630600,52.47,-0.003987419551918725,52.95857142857143,53.061800000000005
2018-05-08,2018,5,8,Tuesday,18,2018-18,57.45,57.71,57.0,57.67,7234000,52.67,0.003829259380376815,52.839285714285715,53.071000000000005
2018-05-09,2018,5,9,Wednesday,18,2018-18,57.43,57.62,56.79,57.04,7015300,52.37,-0.005752107148051078,52.71642857142857,53.085
2018-05-10,2018,5,10,Thursday,18,2018-18,57.18,57.7,57.02,57.65,6565800,52.93,0.01069445092963095,52.71357142857142,53.10059999999999
2018-05-11,2018,5,11,Friday,18,2018-18,57.72,57.86,57.07,57.27,5843400,52.58,-0.006591720067902096,52.675,53.1262
2018-05-14,2018,5,14,Monday,19,2018-19,57.36,57.51,56.99,57.13,5871800,52.45,-0.002444493924896096,52.65,53.1354
2018-05-15,2018,5,15,Tuesday,19,2018-19,57.0,57.1,56.35,56.64,7415800,52.0,-0.008577021698490284,52.59928571428571,53.13440000000001
2018-05-16,2018,5,16,Wednesday,19,2018-19,56.83,57.33,56.79,57.15,4843900,52.47,0.009004373515122621,52.473571428571425,53.141999999999996
2018-05-17,2018,5,17,Thursday,19,2018-19,57.2,57.35,56.98,57.2,6110100,52.51,0.0008749237149985323,52.41714285714285,53.1504
2018-05-18,2018,5,18,Friday,19,2018-19,57.27,57.39,56.86,57.16,7786000,52.48,-0.0006996031490059673,52.410000000000004,53.150200000000005
2018-05-21,2018,5,21,Monday,20,2018-20,57.4,57.82,57.26,57.34,5379300,52.64,0.0031493641846236375,52.37785714285714,53.135200000000005
2018-05-22,2018,5,22,Tuesday,20,2018-20,57.5,57.62,56.91,56.96,5355600,52.29,-0.006627357687316038,52.41428571428572,53.096000000000004
2018-05-23,2018,5,23,Wednesday,20,2018-20,56.8,57.57,56.76,57.49,5339900,52.78,0.009304807809864313,52.52285714285715,53.07299999999999
2018-05-24,2018,5,24,Thursday,20,2018-20,57.44,57.74,57.12,57.68,5681600,52.96,0.0033050335902253813,52.542857142857144,53.057599999999994
2018-05-25,2018,5,25,Friday,20,2018-20,57.68,58.38,57.58,57.92,6783800,53.18,0.00416074258438881,52.59357142857142,53.0368
2018-05-29,2018,5,29,Tuesday,21,2018-21,57.7,57.88,57.01,57.23,6475900,52.54,-0.011912847777592162,52.58428571428571,53.009800000000006
2018-05-30,2018,5,30,Wednesday,21,2018-21,57.43,57.66,57.15,57.48,5762400,52.77,0.004368285839680963,52.612857142857145,53.00020000000001
2018-05-31,2018,5,31,Thursday,21,2018-21,57.18,57.47,56.55,56.67,9433000,52.03,-0.014091900670258783,52.548571428571435,52.96939999999999
2018-06-01,2018,6,1,Friday,21,2018-21,56.84,57.03,56.61,56.91,4967700,52.25,0.0042351910554125904,52.525,52.9464
2018-06-04,2018,6,4,Monday,22,2018-22,57.1,57.2,56.8,57.07,7484100,52.4,0.002811431553611854,52.521428571428565,52.9392
2018-06-05,2018,6,5,Tuesday,22,2018-22,56.69,56.7,55.28,55.68,18278800,51.12,-0.024356087125179005,52.458571428571425,52.93299999999999
2018-06-06,2018,6,6,Wednesday,22,2018-22,55.84,57.18,55.62,57.17,13709800,52.49,0.026760085683018353,52.46,52.927
2018-06-07,2018,6,7,Thursday,22,2018-22,57.29,57.94,57.09,57.14,7919800,52.46,-0.0005249595632871307,52.45642857142858,52.9266
2018-06-08,2018,6,8,Friday,22,2018-22,56.92,57.06,56.52,56.6,8433500,51.96,-0.009450453943489534,52.419285714285714,52.908199999999994
2018-06-11,2018,6,11,Monday,23,2018-23,56.61,56.74,56.27,56.48,7181700,51.85,-0.0021199576860028158,52.362857142857145,52.8878
2018-06-12,2018,6,12,Tuesday,23,2018-23,56.6,56.9,56.3,56.48,8249700,51.85,0.0,52.33142857142857,52.897600000000004
2018-06-13,2018,6,13,Wednesday,23,2018-23,56.51,56.7,56.18,56.21,8283200,51.61,-0.004780442889667835,52.24785714285714,52.8704
2018-06-14,2018,6,14,Thursday,23,2018-23,56.46,57.07,56.31,57.02,11049700,52.35,0.014410289803210574,52.20428571428572,52.8428
2018-06-15,2018,6,15,Friday,23,2018-23,57.04,57.21,56.46,57.11,12408300,52.43,0.0015782928801204577,52.15071428571429,52.81120000000001
2018-06-18,2018,6,18,Monday,24,2018-24,56.77,57.32,56.11,57.22,9676900,52.53,0.001926267800115733,52.15,52.7962
2018-06-19,2018,6,19,Tuesday,24,2018-24,56.65,57.5,56.34,57.43,9965500,52.73,0.003669980589912747,52.14714285714285,52.7786
2018-06-20,2018,6,20,Wednesday,24,2018-24,54.83,55.01,51.58,52.22,62091100,47.94,-0.09071903444793095,51.855000000000004,52.6522
2018-06-21,2018,6,21,Thursday,24,2018-24,52.29,52.63,50.36,50.62,30723000,46.47,-0.030639801474175776,51.442142857142855,52.4962
2018-06-22,2018,6,22,Friday,24,2018-24,51.0,51.72,50.82,51.24,24429600,47.04,0.012248291848480974,51.059285714285714,52.35139999999999
2018-06-25,2018,6,25,Monday,25,2018-25,51.16,51.44,50.21,50.66,15578600,46.51,-0.011319352013115846,50.730000000000004,52.199600000000004
2018-06-26,2018,6,26,Tuesday,25,2018-25,50.51,50.63,50.11,50.38,12930600,46.25,-0.005526973058928242,50.284285714285716,52.038999999999994
2018-06-27,2018,6,27,Wednesday,25,2018-25,50.52,50.53,49.84,49.84,14576900,45.76,-0.010718597054136358,49.80571428571428,51.861399999999996
2018-06-28,2018,6,28,Thursday,25,2018-25,49.45,49.48,47.37,48.54,33210100,44.56,-0.026083535541946645,49.277142857142856,51.6658
2018-06-29,2018,6,29,Friday,25,2018-25,48.08,49.26,48.08,48.85,17413000,44.85,0.00638648743619008,48.777142857142856,51.481
2018-07-02,2018,7,2,Monday,26,2018-26,48.64,49.1,48.55,49.06,9870900,45.04,0.004299053830502553,48.29071428571428,51.322399999999995
2018-07-03,2018,7,3,Tuesday,26,2018-26,49.15,49.3,48.76,48.77,7517500,44.78,-0.005911419665570072,47.80285714285714,51.15559999999999
2018-07-05,2018,7,5,Thursday,26,2018-26,48.92,49.03,48.4,48.61,9630500,44.63,-0.0032805913481879223,47.25142857142857,50.992200000000004
2018-07-06,2018,7,6,Friday,26,2018-26,48.9,49.19,48.58,48.98,10712000,44.97,0.0076114974495282706,46.71857142857142,50.83740000000001
2018-07-09,2018,7,9,Monday,27,2018-27,49.21,50.05,49.21,49.9,12811700,45.81,0.018783414640187956,46.23857142857143,50.669000000000004
2018-07-10,2018,7,10,Tuesday,27,2018-27,50.08,50.51,49.96,50.42,9038000,46.29,0.010420685193754053,45.778571428571425,50.528800000000004
2018-07-11,2018,7,11,Wednesday,27,2018-27,50.22,50.48,50.02,50.14,9542400,46.03,-0.005553281988254111,45.64214285714286,50.3978
2018-07-12,2018,7,12,Thursday,27,2018-27,50.36,50.66,50.2,50.25,9339200,46.13,0.0021938738430555826,45.61785714285715,50.258599999999994
2018-07-13,2018,7,13,Friday,27,2018-27,50.26,51.65,50.26,51.62,21718400,47.39,0.02726333922427293,45.642857142857146,50.1708
2018-07-16,2018,7,16,Monday,28,2018-28,51.55,51.55,50.69,50.94,16974900,46.77,-0.013172934233610878,45.66142857142857,50.080999999999996
2018-07-17,2018,7,17,Tuesday,28,2018-28,50.66,51.3,50.6,51.28,11421300,47.08,0.006674592315111916,45.72071428571428,49.96900000000001
2018-07-18,2018,7,18,Wednesday,28,2018-28,51.34,51.62,51.0,51.15,13549500,46.96,-0.0025352458238004916,45.80642857142857,49.8588
2018-07-19,2018,7,19,Thursday,28,2018-28,51.11,51.49,51.0,51.34,11415600,47.13,0.0037146084401578072,45.99,49.748000000000005
2018-07-20,2018,7,20,Friday,28,2018-28,51.06,51.24,50.75,50.91,11024100,46.74,-0.008375577844784154,46.125,49.6354
2018-07-23,2018,7,23,Monday,29,2018-29,50.76,51.27,50.76,51.19,8406800,47.0,0.00549991454842802,46.265,49.5168
2018-07-24,2018,7,24,Tuesday,29,2018-29,51.3,51.72,51.06,51.17,9921500,46.98,-0.00039082976202320374,46.42214285714285,49.4048
2018-07-25,2018,7,25,Wednesday,29,2018-29,51.01,51.72,51.01,51.62,11368000,47.39,0.008794143982437275,46.61928571428571,49.303599999999996
2018-07-26,2018,7,26,Thursday,29,2018-29,51.68,51.84,51.34,51.45,11114800,47.24,-0.0032928914628072015,46.78142857142858,49.208400000000005
2018-07-27,2018,7,27,Friday,29,2018-29,51.5,52.6,50.21,52.15,15770300,47.88,0.013605309226660589,46.92928571428571,49.1166
2018-07-30,2018,7,30,Monday,30,2018-30,52.2,52.85,51.76,51.9,14448400,47.65,-0.004793965606051498,47.026428571428575,49.0194
2018-07-31,2018,7,31,Tuesday,30,2018-30,52.03,52.69,51.85,52.39,9228200,48.1,0.0094414152860125,47.17428571428571,48.931799999999996
2018-08-01,2018,8,1,Wednesday,30,2018-30,52.24,52.24,51.25,51.93,11952400,47.68,-0.008780490435649102,47.285000000000004,48.8326
2018-08-02,2018,8,2,Thursday,30,2018-30,52.1,52.35,51.43,51.68,13636400,47.45,-0.004814035611029555,47.28928571428571,48.7358
2018-08-03,2018,8,3,Friday,30,2018-30,51.7,52.45,51.58,52.23,8246100,47.95,0.01064225455930079,47.37357142857143,48.6392
2018-08-06,2018,8,6,Monday,31,2018-31,52.1,52.27,51.8,52.07,6505800,47.8,-0.0030631080284153622,47.425000000000004,48.536
2018-08-07,2018,8,7,Tuesday,31,2018-31,52.08,52.21,51.8,52.07,5869400,47.8,0.0,47.48500000000001,48.4284
2018-08-08,2018,8,8,Wednesday,31,2018-31,51.83,51.93,51.36,51.55,7257200,47.66,-0.003094383977956805,47.52285714285715,48.330799999999996
2018-08-09,2018,8,9,Thursday,31,2018-31,51.53,52.02,51.32,51.92,7175400,48.0,0.007177404036530444,47.612857142857145,48.2354
2018-08-10,2018,8,10,Friday,31,2018-31,51.59,51.63,51.2,51.51,10539300,47.62,-0.007896683553446415,47.65714285714286,48.147200000000005
2018-08-13,2018,8,13,Monday,32,2018-32,51.62,51.96,51.47,51.81,7911300,47.9,0.005824198368647782,47.722857142857144,48.0602
2018-08-14,2018,8,14,Tuesday,32,2018-32,51.85,52.74,51.79,52.59,9385400,48.62,0.015055071819233712,47.81071428571429,47.9846
2018-08-15,2018,8,15,Wednesday,32,2018-32,52.31,52.94,52.3,52.75,9566000,48.77,0.0030422128711034002,47.92,47.9376
2018-08-16,2018,8,16,Thursday,32,2018-32,52.98,53.36,52.92,53.04,8721200,49.03,0.005497907816253367,48.00214285714286,47.8684
2018-08-17,2018,8,17,Friday,32,2018-32,52.95,53.61,52.95,53.56,8166900,49.52,0.009803675975894377,48.13571428571429,47.8096
2018-08-20,2018,8,20,Monday,33,2018-33,53.71,54.16,53.7,53.92,9791200,49.85,0.006721533846535399,48.260714285714286,47.767399999999995
2018-08-21,2018,8,21,Tuesday,33,2018-33,54.17,54.44,53.95,54.0,7990000,49.92,0.0014837014386808178,48.42071428571428,47.7288
2018-08-22,2018,8,22,Wednesday,33,2018-33,53.55,53.64,52.66,52.82,10369600,48.83,-0.02185186846469478,48.519285714285715,47.6684
2018-08-23,2018,8,23,Thursday,33,2018-33,52.76,53.19,52.56,52.66,8567600,48.68,-0.0030291222271715545,48.57142857142857,47.60979999999999
2018-08-24,2018,8,24,Friday,33,2018-33,52.82,52.92,52.42,52.75,9849800,48.77,0.0017089063806250415,48.64071428571429,47.538199999999996
2018-08-27,2018,8,27,Monday,34,2018-34,52.99,53.18,52.81,52.97,6443200,48.97,0.004170756487208882,48.72428571428571,47.468999999999994
2018-08-28,2018,8,28,Tuesday,34,2018-34,53.02,53.47,52.98,53.05,7171900,49.04,0.0015103890367675898,48.82285714285714,47.3992
2018-08-29,2018,8,29,Wednesday,34,2018-34,53.07,53.44,52.72,53.25,6604900,49.23,0.003769772423694029,48.910714285714285,47.3292
2018-08-30,2018,8,30,Thursday,34,2018-34,53.12,53.41,52.97,53.1,5576400,49.09,-0.002816749703311361,49.01571428571429,47.3522
2018-08-31,2018,8,31,Friday,34,2018-34,52.46,53.71,52.45,53.45,10892800,49.41,0.006591240147040045,49.12357142857143,47.411
2018-09-04,2018,9,4,Tuesday,35,2018-35,53.44,53.69,53.21,53.53,8235200,49.49,0.0014969025542685976,49.18571428571429,47.46
2018-09-05,2018,9,5,Wednesday,35,2018-35,53.47,53.98,53.29,53.79,7966300,49.73,0.004857083722448641,49.25428571428572,47.52439999999999
2018-09-06,2018,9,6,Thursday,35,2018-35,53.66,54.35,53.65,54.21,7803400,50.12,0.007807873922727415,49.33214285714286,47.601800000000004
2018-09-07,2018,9,7,Friday,35,2018-35,54.2,54.96,54.16,54.86,10231700,50.72,0.011990701191397557,49.417857142857144,47.701
2018-09-10,2018,9,10,Monday,36,2018-36,54.94,55.11,54.57,54.97,8621000,50.82,0.002004945270920988,49.487142857142864,47.8262
2018-09-11,2018,9,11,Tuesday,36,2018-36,54.83,55.4,54.77,55.12,7873900,50.96,0.002728688999714901,49.561428571428564,47.9484
2018-09-12,2018,9,12,Wednesday,36,2018-36,55.2,55.2,54.33,54.97,7297300,50.82,-0.0027212635178882616,49.70357142857143,48.06399999999999
2018-09-13,2018,9,13,Thursday,36,2018-36,55.12,55.57,54.74,54.89,8566600,50.74,-0.0014552857868413982,49.85071428571428,48.18320000000001
2018-09-14,2018,9,14,Friday,36,2018-36,55.0,55.0,54.61,54.75,6827700,50.62,-0.0025505933330051134,49.98285714285714,48.303000000000004
2018-09-17,2018,9,17,Monday,37,2018-37,54.7,54.86,54.28,54.57,9277200,50.45,-0.0032876445551429656,50.08857142857143,48.41259999999999
2018-09-18,2018,9,18,Tuesday,37,2018-37,54.48,55.28,54.1,55.07,7569600,50.91,0.009162376508940362,50.222142857142856,48.5146
2018-09-19,2018,9,19,Wednesday,37,2018-37,55.22,55.79,54.9,55.43,7451600,51.24,0.00653715734621918,50.36571428571428,48.6136
2018-09-20,2018,9,20,Thursday,37,2018-37,55.6,56.73,55.6,56.43,10582600,52.17,0.0180409669730206,50.58571428571428,48.7364
2018-09-21,2018,9,21,Friday,37,2018-37,56.55,57.57,56.52,57.45,25800500,53.11,0.018075538720067286,50.85,48.876000000000005
2018-09-24,2018,9,24,Monday,38,2018-38,56.94,57.36,56.58,56.69,10616000,52.41,-0.013229088998817251,51.058571428571426,48.976400000000005
2018-09-25,2018,9,25,Tuesday,38,2018-38,56.98,57.29,56.83,56.9,9445500,52.6,0.0037045213502930885,51.263571428571424,49.093
2018-09-26,2018,9,26,Wednesday,38,2018-38,56.77,57.84,56.75,57.27,7757300,52.94,0.006502405596369165,51.464999999999996,49.21019999999999
2018-09-27,2018,9,27,Thursday,38,2018-38,57.1,57.79,57.1,57.34,6606200,53.01,0.0012224788256536279,51.62857142857143,49.331199999999995
2018-09-28,2018,9,28,Friday,38,2018-38,57.39,57.39,56.78,56.84,8975900,52.55,-0.008719972965162137,51.75214285714286,49.4396
2018-10-01,2018,10,1,Monday,39,2018-39,56.91,56.95,55.53,55.58,12726900,51.38,-0.022167525591707316,51.78214285714285,49.532399999999996
2018-10-02,2018,10,2,Tuesday,39,2018-39,55.55,56.01,55.29,55.59,12680800,51.39,0.00018003486811379865,51.82285714285714,49.6202
2018-10-03,2018,10,3,Wednesday,39,2018-39,55.8,56.11,55.46,55.47,7383500,51.28,-0.002158619208170287,51.86142857142857,49.706199999999995
2018-10-04,2018,10,4,Thursday,39,2018-39,55.78,56.08,55.5,55.89,9722000,51.67,0.007571548432387276,51.93642857142857,49.7918
2018-10-05,2018,10,5,Friday,39,2018-39,55.95,55.95,55.31,55.76,9734000,51.55,-0.002326068841035811,52.01499999999999,49.87799999999999
2018-10-08,2018,10,8,Monday,40,2018-40,55.82,56.75,55.45,56.54,9623900,52.27,0.013988582304681252,52.11214285714285,49.9658
2018-10-09,2018,10,9,Tuesday,40,2018-40,56.83,59.7,56.81,57.71,24855700,53.35,0.02069329262765729,52.262857142857136,50.079800000000006
2018-10-10,2018,10,10,Wednesday,40,2018-40,57.67,57.87,55.94,56.01,14190500,51.78,-0.029457641033473148,52.235,50.153400000000005
2018-10-11,2018,10,11,Thursday,40,2018-40,55.7,56.27,54.71,54.86,15316900,50.72,-0.020531873778807497,52.06428571428571,50.2142
2018-10-12,2018,10,12,Friday,40,2018-40,55.71,56.78,55.28,56.45,13980500,52.19,0.028982876882851727,52.048571428571435,50.309
2018-10-15,2018,10,15,Monday,41,2018-41,56.37,57.19,56.31,56.75,10175100,52.46,0.00531436924950679,52.03857142857142,50.3992
2018-10-16,2018,10,16,Tuesday,41,2018-41,56.94,58.01,56.77,57.81,11731400,53.44,0.018678398273560326,52.074285714285715,50.512
2018-10-17,2018,10,17,Wednesday,41,2018-41,57.9,59.4,57.78,59.1,14631000,54.64,0.02231448616839038,52.190714285714286,50.648799999999994
2018-10-18,2018,10,18,Thursday,41,2018-41,59.0,59.53,58.15,58.64,12184700,54.21,-0.007783392961398183,52.309285714285714,50.779799999999994
2018-10-19,2018,10,19,Friday,41,2018-41,58.39,59.07,58.39,58.66,10180500,54.23,0.00034113950304681673,52.51285714285715,50.904399999999995
2018-10-22,2018,10,22,Monday,42,2018-42,58.93,59.36,58.58,58.9,8680200,54.45,0.004091222852941501,52.73142857142857,51.041000000000004
2018-10-23,2018,10,23,Tuesday,42,2018-42,58.36,59.3,58.21,58.81,12834200,54.37,-0.0015279310846335603,52.95214285714286,51.1704
2018-10-24,2018,10,24,Wednesday,42,2018-42,58.57,59.28,57.95,58.06,12189700,53.68,-0.012752945224500545,53.09571428571428,51.2716
2018-10-25,2018,10,25,Thursday,42,2018-42,58.29,59.47,57.7,58.96,9569600,54.51,0.015501078345154795,53.307142857142864,51.3864
2018-10-26,2018,10,26,Friday,42,2018-42,58.04,58.36,57.39,58.07,13367600,53.68,-0.015094958661167168,53.40785714285715,51.4794
2018-10-29,2018,10,29,Monday,43,2018-43,58.68,59.68,57.7,58.37,14412800,53.96,0.005166113173997067,53.45142857142857,51.5682
2018-10-30,2018,10,30,Tuesday,43,2018-43,58.43,58.87,57.69,58.59,14230100,54.17,0.003769186227476462,53.62214285714286,51.6546
2018-10-31,2018,10,31,Wednesday,43,2018-43,58.98,59.12,58.21,58.27,11560400,53.87,-0.0054616226111035004,53.847142857142856,51.733599999999996
2018-11-01,2018,11,1,Thursday,43,2018-43,58.3,59.07,58.07,58.63,18772400,54.2,0.006178085415267098,53.99071428571428,51.841
2018-11-02,2018,11,2,Friday,43,2018-43,61.99,65.68,61.9,64.32,45573000,59.46,0.09704935071442833,54.49071428571428,52.05660000000001
2018-11-05,2018,11,5,Monday,44,2018-44,63.93,65.13,63.82,64.48,23242600,59.61,0.0024875345809005633,54.93142857142857,52.2734
2018-11-06,2018,11,6,Tuesday,44,2018-44,64.3,66.08,64.25,66.01,16065400,61.02,0.023728413109578295,55.387142857142855,52.514399999999995
2018-11-07,2018,11,7,Wednesday,44,2018-44,66.29,68.21,66.04,68.16,16465000,63.01,0.032570641652429844,56.01571428571428,52.793800000000005
2018-11-08,2018,11,8,Thursday,44,2018-44,67.78,68.98,67.63,68.72,14081700,63.53,0.008215962725534265,56.68000000000001,53.0798
2018-11-09,2018,11,9,Friday,44,2018-44,68.49,68.96,68.08,68.6,8637200,63.42,-0.0017461222336001558,57.32071428571429,53.36639999999999
2018-11-12,2018,11,12,Monday,45,2018-45,68.44,68.94,67.8,67.91,12789600,62.78,-0.010058246134157511,57.92142857142857,53.6338
2018-11-13,2018,11,13,Tuesday,45,2018-45,67.94,68.28,67.1,67.41,16637000,62.32,-0.007362611215094517,58.53857142857144,53.8904
2018-11-14,2018,11,14,Wednesday,45,2018-45,67.3,67.95,66.73,67.04,13350500,62.31,-0.00014941931528367203,59.09571428571428,54.14200000000001
2018-11-15,2018,11,15,Thursday,45,2018-45,66.71,67.76,66.36,67.62,15246500,62.85,0.008651514145071149,59.75071428571429,54.3966
2018-11-16,2018,11,16,Friday,45,2018-45,67.3,68.53,67.09,68.16,9287900,63.35,0.007986003417205678,60.42142857142857,54.6492
2018-11-19,2018,11,19,Monday,46,2018-46,68.1,68.47,67.23,67.91,10855400,63.12,-0.003667785610943053,61.06071428571429,54.895199999999996
2018-11-20,2018,11,20,Tuesday,46,2018-46,67.39,67.88,66.76,67.18,11208900,62.44,-0.010749776140763445,61.67285714285714,55.12479999999999
2018-11-21,2018,11,21,Wednesday,46,2018-46,67.47,67.98,66.75,66.77,10978100,62.06,-0.006103036703079656,62.23428571428571,55.3496
2018-11-23,2018,11,23,Friday,46,2018-46,66.24,66.24,65.26,65.7,7779800,61.06,-0.016025104944576762,62.348571428571425,55.556
2018-11-26,2018,11,26,Monday,47,2018-47,65.98,66.12,65.21,65.69,13066800,61.06,-0.00015217726877658766,62.45214285714286,55.764799999999994
2018-11-27,2018,11,27,Tuesday,47,2018-47,65.46,66.55,65.31,66.08,13169100,61.42,0.00593700389204499,62.480714285714285,55.9842
2018-11-28,2018,11,28,Wednesday,47,2018-47,66.18,66.99,65.48,66.82,12867600,62.11,0.011198408669091497,62.416428571428575,56.2082
2018-11-29,2018,11,29,Thursday,47,2018-47,66.68,67.28,66.12,66.88,9605500,62.16,0.0008980665311224545,62.318571428571424,56.4266
2018-11-30,2018,11,30,Friday,47,2018-47,66.86,67.38,66.65,66.72,27308900,62.01,-0.0023924907236213544,62.21785714285714,56.623400000000004
2018-12-03,2018,12,3,Monday,48,2018-48,67.37,68.06,66.66,67.5,13834300,62.74,0.011690763984570474,62.214999999999996,56.815999999999995
2018-12-04,2018,12,4,Tuesday,48,2018-48,67.47,68.15,66.45,66.65,13555100,61.95,-0.012592382209813291,62.18857142857143,57.006800000000005
2018-12-06,2018,12,6,Thursday,48,2018-48,66.13,66.67,65.59,66.55,17222200,61.85,-0.0015006974517578486,62.15571428571429,57.1918
2018-12-07,2018,12,7,Friday,48,2018-48,66.17,66.64,65.2,65.47,11057500,60.85,-0.016228314646433595,62.01285714285715,57.35
2018-12-10,2018,12,10,Monday,49,2018-49,65.47,65.8,64.45,65.49,12148300,60.87,0.00030542375414444045,61.83571428571429,57.50719999999999
2018-12-11,2018,12,11,Tuesday,49,2018-49,66.22,66.92,65.52,65.92,10903100,61.27,0.006565984477779452,61.70357142857143,57.681599999999996
2018-12-12,2018,12,12,Wednesday,49,2018-49,66.0,66.93,66.0,66.13,11115800,61.46,0.00318549303447746,61.633571428571436,57.883199999999995
2018-12-13,2018,12,13,Thursday,49,2018-49,66.29,67.22,66.13,66.91,10016200,62.19,0.011795253758701385,61.642857142857146,58.0992
2018-12-14,2018,12,14,Friday,49,2018-49,64.44,65.84,63.58,65.34,16834000,60.73,-0.023464552564848584,61.619285714285716,58.288199999999996
2018-12-17,2018,12,17,Monday,50,2018-50,65.0,65.63,64.08,64.47,15143100,59.92,-0.013314754528175432,61.53785714285714,58.453199999999995
2018-12-18,2018,12,18,Tuesday,50,2018-50,64.77,65.4,64.55,64.92,10523500,60.34,0.00697977197934585,61.46071428571429,58.629000000000005
2018-12-19,2018,12,19,Wednesday,50,2018-50,65.16,65.9,63.68,64.06,14390100,59.54,-0.013247078365423381,61.277142857142856,58.77440000000001
2018-12-20,2018,12,20,Thursday,50,2018-50,63.61,63.8,61.45,62.15,20264600,57.76,-0.029815805470813084,60.962857142857146,58.86259999999999
2018-12-21,2018,12,21,Friday,50,2018-50,62.31,63.21,61.38,61.39,23524900,57.06,-0.012228468944468718,60.60928571428572,58.968199999999996
2018-12-24,2018,12,24,Monday,51,2018-51,61.48,61.82,60.42,60.56,6323300,56.29,-0.013520017516266858,60.14857142857143,59.0796
2018-12-26,2018,12,26,Wednesday,51,2018-51,60.95,63.23,60.67,63.08,16646200,58.63,0.04161162711782396,59.91142857142857,59.208400000000005
